1026612999,USD/JPY,2009-12-27 18:59:07,91.510000,91.530000
1026613016,USD/JPY,2009-12-27 18:59:08,91.500000,91.520000
1026613034,USD/JPY,2009-12-27 18:59:09,91.510000,91.530000
1026613042,USD/JPY,2009-12-27 18:59:10,91.530000,91.550000
1026613054,USD/JPY,2009-12-27 18:59:10,91.550000,91.570000
1026613082,USD/JPY,2009-12-27 18:59:12,91.560000,91.580000
1026613148,USD/JPY,2009-12-27 18:59:16,91.550000,91.570000
1026613155,USD/JPY,2009-12-27 18:59:17,91.560000,91.580000
1026613159,USD/JPY,2009-12-27 18:59:19,91.550000,91.570000
1026613310,USD/JPY,2009-12-27 18:59:36,91.540000,91.560000
1026613324,USD/JPY,2009-12-27 18:59:36,91.530000,91.550000
1026613342,USD/JPY,2009-12-27 18:59:36,91.520000,91.540000
1026613371,USD/JPY,2009-12-27 18:59:37,91.510000,91.530000
1026613408,USD/JPY,2009-12-27 18:59:39,91.500000,91.520000
1026613419,USD/JPY,2009-12-27 18:59:39,91.490000,91.510000
1026613450,USD/JPY,2009-12-27 18:59:40,91.480000,91.500000
1026613465,USD/JPY,2009-12-27 18:59:41,91.470000,91.490000
1026613475,USD/JPY,2009-12-27 18:59:42,91.480000,91.500000
1026613481,USD/JPY,2009-12-27 18:59:42,91.470000,91.490000
1026613514,USD/JPY,2009-12-27 18:59:44,91.480000,91.500000
1026613528,USD/JPY,2009-12-27 18:59:45,91.470000,91.490000
1026613590,USD/JPY,2009-12-27 18:59:48,91.460000,91.480000
1026613622,USD/JPY,2009-12-27 18:59:50,91.470000,91.490000
1026613629,USD/JPY,2009-12-27 18:59:50,91.460000,91.480000
1026613658,USD/JPY,2009-12-27 18:59:52,91.450000,91.470000
1026613675,USD/JPY,2009-12-27 18:59:54,91.460000,91.480000
1026613703,USD/JPY,2009-12-27 19:00:01,91.490000,91.510000
1026613721,USD/JPY,2009-12-27 19:00:01,91.510000,91.530000
1026613739,USD/JPY,2009-12-27 19:00:02,91.520000,91.540000
1026613752,USD/JPY,2009-12-27 19:00:02,91.530000,91.550000
1026613855,USD/JPY,2009-12-27 19:00:04,91.520000,91.540000
1026613892,USD/JPY,2009-12-27 19:00:05,91.510000,91.530000
1026613907,USD/JPY,2009-12-27 19:00:05,91.500000,91.520000
1026613937,USD/JPY,2009-12-27 19:00:07,91.490000,91.510000
1026613961,USD/JPY,2009-12-27 19:00:07,91.480000,91.500000
1026614099,USD/JPY,2009-12-27 19:00:26,91.470000,91.490000
